,Unnamed: 0,serialnumber,metrictype,metricid,metrickey,metricshortname,metricName,metricNameChinese,timezone,description,eventdatetime,adjustedvalue,targetvalue,minwarningthresholdvalue,maxwarningthresholdvalue,minalarmthresholdvalue,maxalarmthresholdvalue,lastvalue,path,alertalarmtype,isalert,isalarm,isreset,algorithm,AlertAlarmDateTime,TimeZoneAbreviation,SnapshotUrl,UtcOffsetMinutes
285,248,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr  9 2023  3:23AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-09T03:23:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/9/3/10/328818010145_1_1681010618,0.0
286,249,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr  9 2023  3:24AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-09T03:24:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/9/3/11/328818010145_1_1681010659,0.0
291,254,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 10 2023  5:05AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-10T05:05:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/10/4/57/328818010145_1_1681103139,0.0
293,256,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 10 2023  8:45PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-10T20:45:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/10/21/3/328818010145_1_1681159555,0.0
294,257,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 10 2023  8:52PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-10T20:52:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/10/21/10/328818010145_1_1681159961,0.0
296,259,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 11 2023 12:17AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-11T00:17:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/11/0/5/328818010145_1_1681172253,0.0
298,261,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 11 2023  5:40AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-11T05:40:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/11/5/27/328818010145_1_1681191638,0.0
300,263,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 11 2023  5:46AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-11T05:46:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/11/5/33/328818010145_1_1681191989,0.0
303,266,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,MOTOR OVERLOAD TRIP,Apr 11 2023  6:02AM,217,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,False,,2023-04-11T06:02:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/11/5/49/328818010145_1_1681192951,0.0
305,268,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 11 2023  6:10AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-11T06:10:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/11/5/57/328818010145_1_1681193424,0.0
307,270,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 11 2023  2:07PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-11T14:07:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/11/13/53/328818010145_1_1681222020,0.0
309,272,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 11 2023  2:40PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-11T14:40:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/11/14/27/328818010145_1_1681224046,0.0
311,274,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 11 2023  4:08PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-11T16:08:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/11/15/55/328818010145_1_1681229306,0.0
313,276,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 12 2023  1:26AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-12T01:26:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/12/1/13/328818010145_1_1681262772,0.0
315,278,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 12 2023  9:38AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-12T09:38:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/12/9/48/328818010145_1_1681292321,0.0
317,280,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 12 2023 11:42AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-12T11:42:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/12/11/58/328818010145_1_1681299741,0.0
319,282,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 14 2023  3:21AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-14T03:21:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/14/3/23/328818010145_1_1681442487,0.0
321,284,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 14 2023  3:24AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-14T03:24:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/14/3/26/328818010145_1_1681442699,0.0
323,286,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 14 2023  4:15AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-14T04:15:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/14/4/6/328818010145_1_1681445709,0.0
325,288,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 14 2023  4:19AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-14T04:19:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/14/4/11/328818010145_1_1681445969,0.0
327,290,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 14 2023  4:20AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-14T04:20:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/14/4/12/328818010145_1_1681446010,0.0
329,292,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 14 2023  4:27AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-14T04:27:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/14/4/20/328818010145_1_1681446451,0.0
332,295,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 14 2023  5:24AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-14T05:24:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/14/5/26/328818010145_1_1681449877,0.0
334,297,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  3:54AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T03:54:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/3/41/328818010145_1_1682222067,0.0
338,301,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 23 2023  4:51AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T04:51:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/4/38/328818010145_1_1682225515,0.0
339,302,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  4:52AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T04:52:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/4/39/328818010145_1_1682225556,0.0
341,304,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  5:14AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T05:14:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/5/0/328818010145_1_1682226850,0.0
343,306,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  5:19AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T05:19:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/5/5/328818010145_1_1682227145,0.0
345,308,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  5:35AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T05:35:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/5/21/328818010145_1_1682228108,0.0
347,310,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  5:45AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T05:45:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/5/31/328818010145_1_1682228720,0.0
349,312,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  5:52AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T05:52:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/5/38/328818010145_1_1682229148,0.0
351,314,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  5:58AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T05:58:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/5/44/328818010145_1_1682229510,0.0
353,316,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  6:04AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T06:04:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/5/50/328818010145_1_1682229846,0.0
355,318,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  6:08AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T06:08:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/5/55/328818010145_1_1682230122,0.0
357,320,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  6:12AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T06:12:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/5/58/328818010145_1_1682230345,0.0
359,322,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  6:18AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T06:18:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/6/4/328818010145_1_1682230698,0.0
361,324,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  6:26AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T06:26:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/6/13/328818010145_1_1682231207,0.0
363,326,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  6:29AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T06:29:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/6/15/328818010145_1_1682231366,0.0
365,328,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  6:36AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T06:36:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/6/22/328818010145_1_1682231766,0.0
367,330,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  6:39AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T06:39:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/6/26/328818010145_1_1682231983,0.0
369,332,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  6:43AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T06:43:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/6/30/328818010145_1_1682232224,0.0
371,334,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  6:48AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T06:48:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/6/35/328818010145_1_1682232525,0.0
373,336,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  6:50AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T06:50:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/6/37/328818010145_1_1682232655,0.0
375,338,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  6:59AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T06:59:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/6/45/328818010145_1_1682233150,0.0
378,341,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,MOTOR OVERLOAD TRIP,Apr 23 2023  7:00AM,217,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,False,,2023-04-23T07:00:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/6/46/328818010145_1_1682233234,0.0
380,343,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 23 2023  7:08AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T07:08:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/6/54/328818010145_1_1682233706,0.0
383,346,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  7:10AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T07:10:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/6/57/328818010145_1_1682233858,0.0
385,348,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  7:15AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T07:15:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/7/2/328818010145_1_1682234154,0.0
387,350,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  7:20AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T07:20:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/7/6/328818010145_1_1682234414,0.0
389,352,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  7:30AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T07:30:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/7/16/328818010145_1_1682235008,0.0
392,355,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,MOTOR OVERLOAD TRIP,Apr 23 2023  4:35PM,217,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,False,,2023-04-23T16:35:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/16/22/328818010145_1_1682267744,0.0
394,357,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 23 2023  4:43PM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T16:43:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/16/30/328818010145_1_1682268219,0.0
398,361,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,LOW LINE VOLTAGE,Apr 24 2023  7:49AM,212,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,False,,2023-04-24T07:49:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/24/7/35/328818010145_1_1682322542,0.0
400,363,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 24 2023  7:56AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-24T07:56:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/24/7/43/328818010145_1_1682323011,0.0
404,367,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,MOTOR OVERLOAD TRIP,Apr 24 2023  9:31AM,217,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,False,,2023-04-24T09:31:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/24/9/17/328818010145_1_1682328665,0.0
408,371,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 24 2023  9:43AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-24T09:43:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/24/9/29/328818010145_1_1682329408,0.0
412,375,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,MOTOR OVERLOAD TRIP,Apr 24 2023 10:51AM,217,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,False,,2023-04-24T10:51:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/24/10/37/328818010145_1_1682333470,0.0
416,379,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 24 2023 11:07AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-24T11:07:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/24/10/54/328818010145_1_1682334462,0.0
419,382,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 24 2023  6:17PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-24T18:17:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/24/18/3/328818010145_1_1682360223,0.0
421,384,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 24 2023  7:04PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-24T19:04:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/24/18/51/328818010145_1_1682363099,0.0
423,386,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 25 2023  6:42AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-25T06:42:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/25/6/29/328818010145_1_1682404955,0.0
426,389,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,LOW LINE VOLTAGE,Apr 25 2023  7:49AM,212,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,False,,2023-04-25T07:49:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/25/7/35/328818010145_1_1682408947,0.0
428,391,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 25 2023  7:57AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-25T07:57:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/25/7/43/328818010145_1_1682409424,0.0
431,394,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 26 2023  1:59AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-26T01:59:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/26/1/46/328818010145_1_1682474396,0.0
433,396,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 27 2023  2:12AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-27T02:12:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/27/1/59/328818010145_1_1682561566,0.0
436,399,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,MOTOR OVERLOAD TRIP,Apr 27 2023  6:24AM,217,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,False,,2023-04-27T06:24:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/27/6/10/328818010145_1_1682576644,0.0
440,403,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 27 2023  6:31AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-27T06:31:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/27/6/18/328818010145_1_1682577115,0.0
443,406,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 27 2023  7:16AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-27T07:16:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/27/7/2/328818010145_1_1682579771,0.0
446,409,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,MOTOR OVERLOAD TRIP,Apr 27 2023  7:42AM,217,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,False,,2023-04-27T07:42:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/27/7/28/328818010145_1_1682581335,0.0
448,411,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 27 2023  7:50AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-27T07:50:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/27/7/36/328818010145_1_1682581807,0.0
451,414,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 27 2023  8:16AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-27T08:16:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/27/8/2/328818010145_1_1682583377,0.0
453,416,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 27 2023  8:20AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-27T08:20:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/27/8/7/328818010145_1_1682583654,0.0
456,419,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 29 2023  8:55PM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-29T20:55:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/29/20/42/328818010145_1_1682801744,0.0
460,423,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 29 2023  9:54PM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-29T21:54:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/29/21/41/328818010145_1_1682805297,0.0
